
51,92,5000,-1,50000,2
80,98,5000,-1,50000,4
86,99,5000,-1,50000,16
86,99,5000,-1,50000,32
87,99,5000,-1,50000,64
88,99,5000,-1,50000,128
88,99,5000,-1,50000,256
86,99,5000,0,50000,256
87,99,5000,0,50000,128
87,99,5000,0,50000,64
86,99,5000,0,50000,32
83,99,5000,0,50000,16
84,99,5000,0,50000,8
81,99,5000,0,50000,4
81,97,5000,0,50000,2
86,99,5000,-1,50000,8
76,99,5000,-1,4000,100
